subject	group	condition	stimtype	context	videoname	valence	arousal	empathy	responsibility	deservingness	help	BIDR
58	Experts	Compassion	Neutral	Not-responsible	37	5	5	5	NA	NA	NA	30
58	Experts	Compassion	Neutral	Not-responsible	50	5	5	5	NA	NA	NA	30
58	Experts	Compassion	Neutral	Not-responsible	52	5	5	5	4	NA	5	30
58	Experts	Compassion	Neutral	Not-responsible	49	6	6	5	6	6	5	30
58	Experts	Empathy	Neutral	Not-responsible	43	5	4	3	NA	2	NA	30
58	Experts	Empathy	Neutral	Not-responsible	51	8	6	7	8	7	2	30
58	Experts	Empathy	Neutral	Not-responsible	46	4	5	5	7	7	NA	30
58	Experts	Empathy	Neutral	Not-responsible	45	5	2	2	6	7	1	30
58	Experts	Empathy	Neutral	Not-responsible	39	9	2	2	8	8	2	30
59	Experts	Compassion	Neutral	Not-responsible	43	5	1	1	NA	NA	8	28
59	Experts	Compassion	Neutral	Not-responsible	50	5	1	1	NA	NA	NA	28
59	Experts	Compassion	Neutral	Not-responsible	37	5	1	1	NA	NA	NA	28
59	Experts	Compassion	Neutral	Not-responsible	39	5	1	1	NA	NA	8	28
59	Experts	Compassion	Neutral	Not-responsible	52	5	1	1	NA	NA	NA	28
59	Experts	Empathy	Neutral	Not-responsible	47	5	5	5	NA	NA	NA	28
59	Experts	Empathy	Neutral	Not-responsible	46	5	1	1	NA	NA	NA	28
59	Experts	Empathy	Neutral	Not-responsible	49	5	1	1	NA	NA	NA	28
59	Experts	Empathy	Neutral	Not-responsible	51	5	1	1	NA	NA	NA	28
59	Experts	Empathy	Neutral	Not-responsible	45	5	1	1	NA	NA	NA	28
60	Experts	Compassion	Neutral	Not-responsible	37	5	5	6	NA	NA	NA	NA
60	Experts	Compassion	Neutral	Not-responsible	43	5	5	5	NA	NA	5	NA
60	Experts	Compassion	Neutral	Not-responsible	51	5	5	5	NA	NA	NA	NA
60	Experts	Compassion	Neutral	Not-responsible	45	5	6	5	NA	NA	7	NA
60	Experts	Compassion	Neutral	Not-responsible	47	5	5	4	NA	NA	NA	NA
60	Experts	Empathy	Neutral	Not-responsible	52	5	3	2	NA	NA	NA	NA
60	Experts	Empathy	Neutral	Not-responsible	39	5	3	3	NA	NA	6	NA
60	Experts	Empathy	Neutral	Not-responsible	49	5	2	3	NA	NA	NA	NA
60	Experts	Empathy	Neutral	Not-responsible	50	5	3	3	NA	NA	NA	NA
60	Experts	Empathy	Neutral	Not-responsible	46	5	5	5	7	6	6	NA
62	Experts	Compassion	Neutral	Not-responsible	54	5	1	1	NA	NA	NA	13
62	Experts	Compassion	Neutral	Not-responsible	63	5	2	1	NA	NA	5	13
62	Experts	Compassion	Neutral	Not-responsible	61	9	7	5	8	8	NA	13
62	Experts	Compassion	Neutral	Not-responsible	62	5	5	4	5	NA	5	13
62	Experts	Compassion	Neutral	Not-responsible	57	6	6	5	NA	7	5	13
62	Experts	Empathy	Neutral	Not-responsible	67	5	1	1	6	NA	NA	13
62	Experts	Empathy	Neutral	Not-responsible	53	5	2	2	NA	NA	5	13
62	Experts	Empathy	Neutral	Not-responsible	70	5	5	7	NA	NA	5	13
62	Experts	Empathy	Neutral	Not-responsible	65	7	5	5	5	NA	5	13
62	Experts	Empathy	Neutral	Not-responsible	55	5	5	1	8	NA	5	13
63	Experts	Compassion	Neutral	Not-responsible	54	5	2	2	3	NA	NA	16
63	Experts	Compassion	Neutral	Not-responsible	55	5	1	1	NA	NA	1	16
63	Experts	Compassion	Neutral	Not-responsible	65	5	3	4	3	NA	NA	16
63	Experts	Compassion	Neutral	Not-responsible	61	4	2	2	8	6	NA	16
63	Experts	Compassion	Neutral	Not-responsible	70	8	6	6	7	NA	7	16
63	Experts	Empathy	Neutral	Not-responsible	63	3	6	6	1	1	5	16
63	Experts	Empathy	Neutral	Not-responsible	67	5	2	1	8	8	NA	16
63	Experts	Empathy	Neutral	Not-responsible	57	5	1	1	8	8	NA	16
63	Experts	Empathy	Neutral	Not-responsible	62	6	6	4	6	6	6	16
63	Experts	Empathy	Neutral	Not-responsible	53	5	4	4	3	2	5	16
64	Experts	Compassion	Neutral	Not-responsible	37	5	1	1	NA	NA	NA	8
64	Experts	Compassion	Neutral	Not-responsible	43	5	3	3	NA	NA	NA	8
64	Experts	Compassion	Neutral	Not-responsible	51	5	2	2	NA	NA	NA	8
64	Experts	Compassion	Neutral	Not-responsible	45	5	3	3	NA	NA	NA	8
64	Experts	Compassion	Neutral	Not-responsible	47	6	3	4	NA	NA	NA	8
64	Experts	Empathy	Neutral	Not-responsible	52	5	2	2	NA	NA	NA	8
64	Experts	Empathy	Neutral	Not-responsible	39	5	2	2	NA	NA	NA	8
64	Experts	Empathy	Neutral	Not-responsible	49	5	1	1	NA	NA	NA	8
64	Experts	Empathy	Neutral	Not-responsible	50	5	2	4	NA	NA	NA	8
64	Experts	Empathy	Neutral	Not-responsible	46	5	2	2	5	5	NA	8
65	Experts	Compassion	Neutral	Not-responsible	39	5	5	1	5	NA	7	15
65	Experts	Compassion	Neutral	Not-responsible	46	7	5	4	6	6	6	15
65	Experts	Compassion	Neutral	Not-responsible	52	5	1	1	NA	5	7	15
65	Experts	Compassion	Neutral	Not-responsible	50	5	1	1	NA	NA	6	15
65	Experts	Compassion	Neutral	Not-responsible	49	6	5	4	5	5	5	15
65	Experts	Empathy	Neutral	Not-responsible	43	5	1	1	NA	NA	NA	15
65	Experts	Empathy	Neutral	Not-responsible	51	5	1	1	NA	NA	NA	15
65	Experts	Empathy	Neutral	Not-responsible	45	5	1	1	NA	NA	NA	15
65	Experts	Empathy	Neutral	Not-responsible	37	5	1	1	NA	NA	NA	15
65	Experts	Empathy	Neutral	Not-responsible	47	5	1	1	NA	NA	NA	15
68	Experts	Compassion	Neutral	Not-responsible	55	6	2	1	NA	8	NA	26
68	Experts	Compassion	Neutral	Not-responsible	70	9	5	3	8	8	NA	26
68	Experts	Compassion	Neutral	Not-responsible	65	5	1	1	5	5	NA	26
68	Experts	Compassion	Neutral	Not-responsible	57	7	3	1	8	8	8	26
68	Experts	Compassion	Neutral	Not-responsible	54	5	1	1	NA	NA	NA	26
68	Experts	Empathy	Neutral	Not-responsible	61	5	1	1	NA	NA	NA	26
68	Experts	Empathy	Neutral	Not-responsible	67	5	1	1	NA	NA	NA	26
68	Experts	Empathy	Neutral	Not-responsible	63	4	2	1	NA	NA	NA	26
68	Experts	Empathy	Neutral	Not-responsible	53	5	1	1	NA	NA	NA	26
68	Experts	Empathy	Neutral	Not-responsible	62	5	1	1	NA	NA	NA	26
69	Experts	Compassion	Neutral	Not-responsible	46	6	6	3	7	5	3	10
69	Experts	Compassion	Neutral	Not-responsible	50	6	2	2	6	5	3	10
69	Experts	Compassion	Neutral	Not-responsible	52	7	4	3	4	4	5	10
69	Experts	Compassion	Neutral	Not-responsible	37	6	2	1	5	4	6	10
69	Experts	Compassion	Neutral	Not-responsible	51	7	3	2	6	6	6	10
69	Experts	Empathy	Neutral	Not-responsible	43	6	2	3	2	NA	4	10
69	Experts	Empathy	Neutral	Not-responsible	45	6	3	3	6	5	4	10
69	Experts	Empathy	Neutral	Not-responsible	39	6	3	2	6	5	3	10
69	Experts	Empathy	Neutral	Not-responsible	49	6	3	3	5	5	4	10
69	Experts	Empathy	Neutral	Not-responsible	47	7	4	4	NA	NA	NA	10
70	Experts	Compassion	Neutral	Not-responsible	52	5	5	1	NA	1	8	33
70	Experts	Compassion	Neutral	Not-responsible	50	5	1	1	8	NA	1	33
70	Experts	Compassion	Neutral	Not-responsible	49	9	3	1	NA	8	1	33
70	Experts	Compassion	Neutral	Not-responsible	37	5	1	1	8	NA	1	33
70	Experts	Compassion	Neutral	Not-responsible	47	8	3	3	NA	NA	1	33
70	Experts	Empathy	Neutral	Not-responsible	43	6	6	5	NA	NA	3	33
70	Experts	Empathy	Neutral	Not-responsible	45	5	2	1	6	NA	2	33
70	Experts	Empathy	Neutral	Not-responsible	39	6	6	5	8	5	3	33
70	Experts	Empathy	Neutral	Not-responsible	46	5	3	3	8	8	6	33
70	Experts	Empathy	Neutral	Not-responsible	51	8	6	6	8	8	7	33
71	Experts	Compassion	Neutral	Not-responsible	63	5	1	1	NA	NA	NA	18
71	Experts	Compassion	Neutral	Not-responsible	53	5	2	2	NA	NA	NA	18
71	Experts	Compassion	Neutral	Not-responsible	67	5	1	1	NA	NA	NA	18
71	Experts	Compassion	Neutral	Not-responsible	62	5	1	1	NA	NA	NA	18
71	Experts	Compassion	Neutral	Not-responsible	65	5	1	2	NA	NA	NA	18
71	Experts	Empathy	Neutral	Not-responsible	54	5	3	4	7	NA	4	18
71	Experts	Empathy	Neutral	Not-responsible	57	9	8	5	7	6	8	18
71	Experts	Empathy	Neutral	Not-responsible	55	5	2	3	NA	NA	NA	18
71	Experts	Empathy	Neutral	Not-responsible	61	8	4	4	NA	NA	NA	18
71	Experts	Empathy	Neutral	Not-responsible	70	9	8	8	6	7	7	18
72	Experts	Compassion	Neutral	Not-responsible	62	5	1	1	NA	NA	NA	19
72	Experts	Compassion	Neutral	Not-responsible	63	4	2	1	NA	NA	1	19
72	Experts	Compassion	Neutral	Not-responsible	55	8	1	1	NA	NA	NA	19
72	Experts	Compassion	Neutral	Not-responsible	61	5	1	1	NA	NA	NA	19
72	Experts	Compassion	Neutral	Not-responsible	54	7	1	1	NA	NA	NA	19
72	Experts	Empathy	Neutral	Not-responsible	57	6	5	2	NA	NA	NA	19
72	Experts	Empathy	Neutral	Not-responsible	65	7	2	3	NA	NA	NA	19
72	Experts	Empathy	Neutral	Not-responsible	70	8	2	4	NA	NA	NA	19
72	Experts	Empathy	Neutral	Not-responsible	53	7	1	1	NA	NA	NA	19
72	Experts	Empathy	Neutral	Not-responsible	67	7	1	1	NA	5	NA	19
73	Experts	Compassion	Neutral	Not-responsible	37	5	5	4	NA	NA	6	19
73	Experts	Compassion	Neutral	Not-responsible	43	5	6	6	NA	NA	6	19
73	Experts	Compassion	Neutral	Not-responsible	51	5	6	5	NA	NA	6	19
73	Experts	Compassion	Neutral	Not-responsible	45	5	6	5	NA	NA	6	19
73	Experts	Compassion	Neutral	Not-responsible	47	5	6	5	NA	NA	6	19
73	Experts	Empathy	Neutral	Not-responsible	52	5	6	5	NA	NA	6	19
73	Experts	Empathy	Neutral	Not-responsible	39	5	6	6	NA	NA	6	19
73	Experts	Empathy	Neutral	Not-responsible	49	5	6	6	NA	NA	6	19
73	Experts	Empathy	Neutral	Not-responsible	50	5	6	6	NA	NA	6	19
73	Experts	Empathy	Neutral	Not-responsible	46	5	6	5	NA	NA	6	19
74	Experts	Compassion	Neutral	Not-responsible	65	9	7	5	7	NA	6	11
74	Experts	Compassion	Neutral	Not-responsible	61	8	6	5	NA	6	NA	11
74	Experts	Compassion	Neutral	Not-responsible	55	5	5	5	7	7	NA	11
74	Experts	Compassion	Neutral	Not-responsible	67	6	5	5	6	7	6	11
74	Experts	Compassion	Neutral	Not-responsible	63	5	3	3	NA	NA	5	11
74	Experts	Empathy	Neutral	Not-responsible	70	5	5	5	NA	4	7	11
74	Experts	Empathy	Neutral	Not-responsible	53	4	5	5	NA	NA	6	11
74	Experts	Empathy	Neutral	Not-responsible	57	5	5	5	NA	6	6	11
74	Experts	Empathy	Neutral	Not-responsible	54	5	5	5	NA	NA	5	11
74	Experts	Empathy	Neutral	Not-responsible	62	6	5	5	NA	NA	5	11
75	Experts	Compassion	Neutral	Not-responsible	45	5	6	5	NA	NA	8	24
75	Experts	Compassion	Neutral	Not-responsible	43	5	4	5	2	2	8	24
75	Experts	Compassion	Neutral	Not-responsible	47	8	6	7	NA	NA	8	24
75	Experts	Compassion	Neutral	Not-responsible	37	5	6	6	NA	NA	8	24
75	Experts	Compassion	Neutral	Not-responsible	51	5	5	5	NA	5	8	24
75	Experts	Empathy	Neutral	Not-responsible	50	5	5	5	NA	NA	8	24
75	Experts	Empathy	Neutral	Not-responsible	39	5	5	5	NA	NA	8	24
75	Experts	Empathy	Neutral	Not-responsible	52	5	2	7	NA	NA	8	24
75	Experts	Empathy	Neutral	Not-responsible	46	5	1	2	NA	NA	8	24
75	Experts	Empathy	Neutral	Not-responsible	49	5	2	2	NA	NA	8	24
76	Experts	Compassion	Neutral	Not-responsible	39	6	6	6	3	1	NA	5
76	Experts	Compassion	Neutral	Not-responsible	52	7	7	7	7	1	1	5
76	Experts	Compassion	Neutral	Not-responsible	50	5	2	5	NA	3	NA	5
76	Experts	Compassion	Neutral	Not-responsible	46	8	7	7	5	NA	5	5
76	Experts	Compassion	Neutral	Not-responsible	49	5	4	2	NA	NA	NA	5
76	Experts	Empathy	Neutral	Not-responsible	37	5	6	3	NA	NA	NA	5
76	Experts	Empathy	Neutral	Not-responsible	43	7	6	5	1	1	6	5
76	Experts	Empathy	Neutral	Not-responsible	47	9	7	8	3	8	NA	5
76	Experts	Empathy	Neutral	Not-responsible	45	6	6	4	7	NA	NA	5
76	Experts	Empathy	Neutral	Not-responsible	51	8	7	8	7	8	6	5
77	Experts	Compassion	Neutral	Not-responsible	39	5	5	5	5	5	7	19
77	Experts	Compassion	Neutral	Not-responsible	52	5	5	5	5	5	7	19
77	Experts	Compassion	Neutral	Not-responsible	46	5	6	5	5	5	7	19
77	Experts	Compassion	Neutral	Not-responsible	50	5	5	5	5	5	7	19
77	Experts	Compassion	Neutral	Not-responsible	49	6	6	5	5	5	7	19
77	Experts	Empathy	Neutral	Not-responsible	51	6	6	6	5	5	7	19
77	Experts	Empathy	Neutral	Not-responsible	47	5	5	5	5	5	7	19
77	Experts	Empathy	Neutral	Not-responsible	45	5	5	5	5	4	7	19
77	Experts	Empathy	Neutral	Not-responsible	37	5	5	5	5	5	7	19
77	Experts	Empathy	Neutral	Not-responsible	43	5	5	5	5	4	7	19
78	Experts	Compassion	Neutral	Not-responsible	67	5	1	1	NA	NA	NA	21
78	Experts	Compassion	Neutral	Not-responsible	70	7	4	5	8	8	7	21
78	Experts	Compassion	Neutral	Not-responsible	65	6	5	5	NA	NA	7	21
78	Experts	Compassion	Neutral	Not-responsible	54	3	6	7	1	NA	7	21
78	Experts	Compassion	Neutral	Not-responsible	62	7	4	5	NA	NA	6	21
78	Experts	Empathy	Neutral	Not-responsible	63	5	5	6	1	1	8	21
78	Experts	Empathy	Neutral	Not-responsible	61	9	7	7	7	8	7	21
78	Experts	Empathy	Neutral	Not-responsible	57	6	3	3	8	8	6	21
78	Experts	Empathy	Neutral	Not-responsible	53	8	7	6	8	3	7	21
78	Experts	Empathy	Neutral	Not-responsible	55	5	7	7	8	8	6	21
79	Experts	Compassion	Neutral	Not-responsible	62	7	5	5	5	6	6	18
79	Experts	Compassion	Neutral	Not-responsible	67	5	4	3	6	6	NA	18
79	Experts	Compassion	Neutral	Not-responsible	54	7	5	4	6	5	6	18
79	Experts	Compassion	Neutral	Not-responsible	63	5	3	3	3	NA	5	18
79	Experts	Compassion	Neutral	Not-responsible	65	7	6	6	5	NA	6	18
79	Experts	Empathy	Neutral	Not-responsible	53	6	4	4	5	NA	5	18
79	Experts	Empathy	Neutral	Not-responsible	57	6	2	2	NA	NA	NA	18
79	Experts	Empathy	Neutral	Not-responsible	70	7	5	3	6	NA	NA	18
79	Experts	Empathy	Neutral	Not-responsible	55	5	1	1	6	6	NA	18
79	Experts	Empathy	Neutral	Not-responsible	61	6	3	3	5	5	NA	18
80	Experts	Compassion	Neutral	Not-responsible	53	7	5	6	6	NA	NA	17
80	Experts	Compassion	Neutral	Not-responsible	57	7	5	6	7	6	7	17
80	Experts	Compassion	Neutral	Not-responsible	70	7	5	5	6	NA	5	17
80	Experts	Compassion	Neutral	Not-responsible	55	7	5	5	NA	NA	6	17
80	Experts	Compassion	Neutral	Not-responsible	61	5	5	1	6	5	8	17
80	Experts	Empathy	Neutral	Not-responsible	62	8	3	4	6	6	6	17
80	Experts	Empathy	Neutral	Not-responsible	67	5	1	1	6	5	6	17
80	Experts	Empathy	Neutral	Not-responsible	54	7	2	1	5	6	NA	17
80	Experts	Empathy	Neutral	Not-responsible	63	4	5	3	5	2	NA	17
80	Experts	Empathy	Neutral	Not-responsible	65	7	6	6	5	5	6	17
11	Novices	Compassion	Emotional	Responsible	6	1	9	9	NA	1	6	5
11	Novices	Compassion	Emotional	Responsible	29	1	9	8	NA	1	8	5
11	Novices	Compassion	Emotional	Responsible	17	2	7	7	NA	NA	NA	5
11	Novices	Empathy	Emotional	Responsible	9	2	7	8	NA	1	7	5
11	Novices	Empathy	Emotional	Responsible	11	1	9	9	1	1	8	5
11	Novices	Empathy	Emotional	Responsible	18	1	8	7	NA	2	6	5
11	Novices	Empathy	Emotional	Responsible	15	1	9	7	NA	4	NA	5
67	Experts	Compassion	Emotional	Responsible	15	3	5	6	NA	1	6	13
67	Experts	Compassion	Emotional	Responsible	9	3	5	5	3	1	5	13
67	Experts	Compassion	Emotional	Responsible	18	1	7	7	2	1	6	13
67	Experts	Compassion	Emotional	Responsible	10	2	6	6	3	1	6	13
67	Experts	Compassion	Emotional	Responsible	3	2	7	7	NA	1	6	13
67	Experts	Empathy	Emotional	Responsible	11	2	6	5	NA	1	NA	13
67	Experts	Empathy	Emotional	Responsible	17	2	6	6	3	1	5	13
67	Experts	Empathy	Emotional	Responsible	6	1	7	7	3	1	6	13
67	Experts	Empathy	Emotional	Responsible	5	2	6	6	NA	1	NA	13
67	Experts	Empathy	Emotional	Responsible	1	3	5	5	5	1	5	13
11	Novices	Compassion	Neutral	Responsible	61	7	6	6	6	7	5	5
11	Novices	Compassion	Neutral	Responsible	53	5	5	5	NA	NA	5	5
11	Novices	Compassion	Neutral	Responsible	54	7	6	6	5	5	5	5
11	Novices	Empathy	Neutral	Responsible	55	5	2	2	NA	NA	NA	5
11	Novices	Empathy	Neutral	Responsible	39	6	5	5	NA	NA	5	5
11	Novices	Empathy	Neutral	Responsible	63	5	5	6	4	3	5	5
11	Novices	Empathy	Neutral	Responsible	57	5	5	5	7	7	5	5
11	Novices	Empathy	Neutral	Responsible	70	7	6	6	NA	NA	NA	5
67	Experts	Compassion	Neutral	Responsible	67	5	1	1	NA	NA	1	13
67	Experts	Compassion	Neutral	Responsible	63	5	1	2	1	1	2	13
67	Experts	Compassion	Neutral	Responsible	54	5	2	2	1	1	2	13
67	Experts	Compassion	Neutral	Responsible	70	7	3	3	1	NA	1	13
67	Experts	Compassion	Neutral	Responsible	65	7	3	3	2	1	1	13
67	Experts	Empathy	Neutral	Responsible	57	7	2	2	NA	NA	2	13
67	Experts	Empathy	Neutral	Responsible	61	7	2	1	NA	NA	1	13
67	Experts	Empathy	Neutral	Responsible	53	6	2	2	NA	NA	1	13
67	Experts	Empathy	Neutral	Responsible	62	7	2	1	NA	NA	1	13
67	Experts	Empathy	Neutral	Responsible	55	5	1	1	NA	NA	1	13
11	Novices	Compassion	Emotional	Not-responsible	22	4	9	9	2	1	8	5
11	Novices	Compassion	Emotional	Not-responsible	34	1	8	7	2	1	7	5
11	Novices	Empathy	Emotional	Not-responsible	33	1	9	9	1	1	8	5
11	Novices	Empathy	Emotional	Not-responsible	35	2	8	8	1	1	7	5
11	Novices	Empathy	Emotional	Not-responsible	20	2	9	8	2	1	8	5
11	Novices	Empathy	Emotional	Not-responsible	28	3	7	6	NA	2	6	5
11	Novices	Empathy	Emotional	Not-responsible	24	1	9	8	1	1	8	5
67	Experts	Compassion	Emotional	Not-responsible	22	2	5	5	2	1	NA	13
67	Experts	Compassion	Emotional	Not-responsible	28	3	5	5	1	1	NA	13
67	Experts	Compassion	Emotional	Not-responsible	33	1	7	7	1	1	6	13
67	Experts	Compassion	Emotional	Not-responsible	35	2	5	5	1	1	NA	13
67	Experts	Compassion	Emotional	Not-responsible	34	2	6	6	1	1	6	13
67	Experts	Empathy	Emotional	Not-responsible	29	1	7	7	NA	1	5	13
67	Experts	Empathy	Emotional	Not-responsible	24	1	7	7	1	1	5	13
67	Experts	Empathy	Emotional	Not-responsible	20	3	6	6	1	1	5	13
67	Experts	Empathy	Emotional	Not-responsible	30	2	7	6	1	1	6	13
67	Experts	Empathy	Emotional	Not-responsible	36	3	5	5	1	1	5	13
11	Novices	Compassion	Neutral	Not-responsible	47	6	5	5	NA	NA	NA	5
11	Novices	Compassion	Neutral	Not-responsible	43	7	6	6	5	NA	6	5
11	Novices	Compassion	Neutral	Not-responsible	50	5	5	4	NA	NA	NA	5
11	Novices	Empathy	Neutral	Not-responsible	37	5	5	4	6	NA	NA	5
11	Novices	Empathy	Neutral	Not-responsible	45	5	3	3	NA	NA	NA	5
11	Novices	Empathy	Neutral	Not-responsible	46	5	3	3	5	5	NA	5
11	Novices	Empathy	Neutral	Not-responsible	51	7	6	6	6	6	5	5
11	Novices	Empathy	Neutral	Not-responsible	49	6	4	4	NA	NA	NA	5
67	Experts	Compassion	Neutral	Not-responsible	39	7	3	3	NA	NA	2	13
67	Experts	Compassion	Neutral	Not-responsible	52	5	2	2	NA	NA	1	13
67	Experts	Compassion	Neutral	Not-responsible	49	7	3	3	NA	NA	2	13
67	Experts	Compassion	Neutral	Not-responsible	50	5	1	2	NA	NA	2	13
67	Experts	Compassion	Neutral	Not-responsible	46	5	2	3	2	1	2	13
67	Experts	Empathy	Neutral	Not-responsible	47	7	2	2	NA	NA	1	13
67	Experts	Empathy	Neutral	Not-responsible	37	5	1	1	NA	NA	1	13
67	Experts	Empathy	Neutral	Not-responsible	43	6	2	2	1	1	2	13
67	Experts	Empathy	Neutral	Not-responsible	45	6	2	2	NA	NA	1	13
67	Experts	Empathy	Neutral	Not-responsible	51	7	1	2	NA	NA	1	13
