subject	group	condition	stimtype	context	videoname	trialrank	code	cue	response	rt	zoom
57	Experts	Empathy	Neutral	Not-responsible	70	3	107	Avoid	correct	1222.1	out
57	Experts	Empathy	Neutral	Not-responsible	70	4	106	Approach	correct	800	in
57	Experts	Empathy	Neutral	Responsible	43	1	105	Avoid	NA	NA	NA
57	Experts	Empathy	Neutral	Responsible	43	2	105	Avoid	correct	602.5	out
57	Experts	Empathy	Neutral	Responsible	43	3	105	Avoid	correct	521.7	out
57	Experts	Empathy	Neutral	Responsible	43	4	105	Avoid	correct	645.8	out
57	Experts	Empathy	Neutral	Responsible	45	1	104	Approach	correct	966.6	in
57	Experts	Empathy	Neutral	Responsible	45	2	105	Avoid	correct	572.3	out
57	Experts	Empathy	Neutral	Responsible	45	3	104	Approach	correct	931.6	in
57	Experts	Empathy	Neutral	Responsible	45	4	105	Avoid	correct	454.9	out
57	Experts	Empathy	Neutral	Responsible	47	1	105	Avoid	correct	566.7	out
57	Experts	Empathy	Neutral	Responsible	47	2	105	Avoid	correct	540.3	out
57	Experts	Empathy	Neutral	Responsible	47	3	104	Approach	correct	609.6	in
57	Experts	Empathy	Neutral	Responsible	47	4	105	Avoid	correct	561	out
57	Experts	Empathy	Neutral	Responsible	49	1	104	Approach	correct	1199.9	in
57	Experts	Empathy	Neutral	Responsible	49	2	104	Approach	correct	1291.2	in
57	Experts	Empathy	Neutral	Responsible	49	3	105	Avoid	correct	799.9	out
57	Experts	Empathy	Neutral	Responsible	49	4	104	Approach	correct	1116.7	in
57	Experts	Empathy	Neutral	Responsible	51	1	104	Approach	correct	956.6	in
57	Experts	Empathy	Neutral	Responsible	51	2	104	Approach	correct	916.6	in
57	Experts	Empathy	Neutral	Responsible	51	3	104	Approach	NA	NA	NA
57	Experts	Empathy	Neutral	Responsible	51	4	104	Approach	correct	666.5	in
58	Experts	Compassion	Emotional	Not-responsible	20	1	102	Approach	correct	894.8	in
58	Experts	Compassion	Emotional	Not-responsible	20	2	103	Avoid	correct	961.5	out
58	Experts	Compassion	Emotional	Not-responsible	20	3	103	Avoid	correct	1246.8	out
58	Experts	Compassion	Emotional	Not-responsible	20	4	102	Approach	correct	782.9	in
58	Experts	Compassion	Emotional	Not-responsible	24	1	102	Approach	correct	1200	in
58	Experts	Compassion	Emotional	Not-responsible	24	2	102	Approach	correct	808.8	in
58	Experts	Compassion	Emotional	Not-responsible	24	3	103	Avoid	correct	840.8	out
58	Experts	Compassion	Emotional	Not-responsible	24	4	103	Avoid	correct	1083.3	out
58	Experts	Compassion	Emotional	Not-responsible	29	1	102	Approach	correct	982.8	in
58	Experts	Compassion	Emotional	Not-responsible	29	2	103	Avoid	correct	1006.2	out
58	Experts	Compassion	Emotional	Not-responsible	29	3	103	Avoid	correct	1058.8	out
58	Experts	Compassion	Emotional	Not-responsible	29	4	102	Approach	correct	779.5	in
58	Experts	Compassion	Emotional	Not-responsible	33	1	102	Approach	correct	952.8	in
58	Experts	Compassion	Emotional	Not-responsible	33	2	103	Avoid	correct	846.8	out
58	Experts	Compassion	Emotional	Not-responsible	33	3	103	Avoid	correct	1410.2	out
58	Experts	Compassion	Emotional	Not-responsible	33	4	102	Approach	correct	980.9	in
58	Experts	Compassion	Emotional	Not-responsible	34	1	103	Avoid	correct	1088.8	out
58	Experts	Compassion	Emotional	Not-responsible	34	2	102	Approach	correct	1022.2	in
58	Experts	Compassion	Emotional	Not-responsible	34	3	103	Avoid	correct	1321.5	out
58	Experts	Compassion	Emotional	Not-responsible	34	4	102	Approach	correct	858.9	in
58	Experts	Compassion	Emotional	Responsible	1	1	101	Avoid	correct	927.5	out
58	Experts	Compassion	Emotional	Responsible	1	2	100	Approach	correct	833.3	in
58	Experts	Compassion	Emotional	Responsible	1	3	100	Approach	correct	1200.2	in
58	Experts	Compassion	Emotional	Responsible	1	4	101	Avoid	correct	720.2	out
58	Experts	Compassion	Emotional	Responsible	10	1	101	Avoid	NA	NA	NA
58	Experts	Compassion	Emotional	Responsible	10	2	100	Approach	correct	924.9	in
58	Experts	Compassion	Emotional	Responsible	10	3	100	Approach	NA	NA	NA
58	Experts	Compassion	Emotional	Responsible	10	4	101	Avoid	correct	1283.3	out
58	Experts	Compassion	Emotional	Responsible	15	1	101	Avoid	correct	1327.5	out
58	Experts	Compassion	Emotional	Responsible	15	2	100	Approach	correct	780.2	in
58	Experts	Compassion	Emotional	Responsible	15	3	100	Approach	correct	1182.2	in
58	Experts	Compassion	Emotional	Responsible	15	4	101	Avoid	correct	1116.7	out
58	Experts	Compassion	Emotional	Responsible	5	1	101	Avoid	correct	1013.5	out
58	Experts	Compassion	Emotional	Responsible	5	2	100	Approach	correct	1044.8	in
58	Experts	Compassion	Emotional	Responsible	5	3	100	Approach	correct	916.6	in
58	Experts	Compassion	Emotional	Responsible	5	4	101	Avoid	correct	897.5	out
58	Experts	Compassion	Emotional	Responsible	9	1	101	Avoid	correct	1176.9	out
58	Experts	Compassion	Emotional	Responsible	9	2	101	Avoid	correct	893.5	out
58	Experts	Compassion	Emotional	Responsible	9	3	100	Approach	correct	920.8	in
58	Experts	Compassion	Emotional	Responsible	9	4	100	Approach	correct	978.2	in
58	Experts	Compassion	Neutral	Not-responsible	37	1	106	Approach	correct	1033.3	in
58	Experts	Compassion	Neutral	Not-responsible	37	2	106	Approach	NA	NA	NA
58	Experts	Compassion	Neutral	Not-responsible	37	3	106	Approach	correct	768.2	in
58	Experts	Compassion	Neutral	Not-responsible	37	4	107	Avoid	correct	1098.8	out
58	Experts	Compassion	Neutral	Not-responsible	47	1	106	Approach	NA	NA	NA
58	Experts	Compassion	Neutral	Not-responsible	47	2	106	Approach	correct	919.5	in
58	Experts	Compassion	Neutral	Not-responsible	47	3	107	Avoid	correct	645.5	out
58	Experts	Compassion	Neutral	Not-responsible	47	4	106	Approach	correct	610.1	in
58	Experts	Compassion	Neutral	Not-responsible	49	1	107	Avoid	correct	916.9	out
58	Experts	Compassion	Neutral	Not-responsible	49	2	107	Avoid	correct	706.2	out
58	Experts	Compassion	Neutral	Not-responsible	49	3	107	Avoid	correct	917.6	out
58	Experts	Compassion	Neutral	Not-responsible	49	4	107	Avoid	correct	1263.5	out
58	Experts	Compassion	Neutral	Not-responsible	50	1	106	Approach	correct	1085.5	in
58	Experts	Compassion	Neutral	Not-responsible	50	2	106	Approach	correct	1200	in
58	Experts	Compassion	Neutral	Not-responsible	50	3	106	Approach	correct	1169.5	in
58	Experts	Compassion	Neutral	Not-responsible	50	4	106	Approach	correct	1094.8	in
58	Experts	Compassion	Neutral	Not-responsible	52	1	107	Avoid	correct	1384.8	out
58	Experts	Compassion	Neutral	Not-responsible	52	2	107	Avoid	correct	1000	out
58	Experts	Compassion	Neutral	Not-responsible	52	3	107	Avoid	correct	853.5	out
58	Experts	Compassion	Neutral	Not-responsible	52	4	107	Avoid	correct	716.6	out
58	Experts	Compassion	Neutral	Responsible	53	1	105	Avoid	correct	1283.3	out
58	Experts	Compassion	Neutral	Responsible	53	2	105	Avoid	correct	952.2	out
58	Experts	Compassion	Neutral	Responsible	53	3	104	Approach	correct	916.6	in
58	Experts	Compassion	Neutral	Responsible	53	4	105	Avoid	incorrect	1208.8	in
58	Experts	Compassion	Neutral	Responsible	55	1	105	Avoid	NA	NA	NA
58	Experts	Compassion	Neutral	Responsible	55	2	105	Avoid	correct	766.7	out
58	Experts	Compassion	Neutral	Responsible	55	3	105	Avoid	correct	919.5	out
58	Experts	Compassion	Neutral	Responsible	55	4	104	Approach	correct	641.5	in
58	Experts	Compassion	Neutral	Responsible	57	1	105	Avoid	correct	1139.5	out
58	Experts	Compassion	Neutral	Responsible	57	2	104	Approach	correct	1102.8	in
58	Experts	Compassion	Neutral	Responsible	57	3	105	Avoid	correct	908.2	out
58	Experts	Compassion	Neutral	Responsible	57	4	104	Approach	correct	754.8	in
58	Experts	Compassion	Neutral	Responsible	62	1	105	Avoid	correct	962.8	out
58	Experts	Compassion	Neutral	Responsible	62	2	104	Approach	correct	920.8	in
58	Experts	Compassion	Neutral	Responsible	62	3	104	Approach	correct	916.6	in
58	Experts	Compassion	Neutral	Responsible	62	4	104	Approach	correct	857.6	in
58	Experts	Compassion	Neutral	Responsible	70	1	104	Approach	correct	976.9	in
58	Experts	Compassion	Neutral	Responsible	70	2	104	Approach	correct	983.5	in
58	Experts	Compassion	Neutral	Responsible	70	3	105	Avoid	correct	1000	out
58	Experts	Compassion	Neutral	Responsible	70	4	104	Approach	correct	885.5	in
58	Experts	Empathy	Emotional	Not-responsible	22	1	103	Avoid	correct	885	out
58	Experts	Empathy	Emotional	Not-responsible	22	2	102	Approach	correct	658.9	in
58	Experts	Empathy	Emotional	Not-responsible	22	3	103	Avoid	correct	807.6	out
58	Experts	Empathy	Emotional	Not-responsible	22	4	102	Approach	correct	1400	in
58	Experts	Empathy	Emotional	Not-responsible	28	1	102	Approach	correct	966.7	in
58	Experts	Empathy	Emotional	Not-responsible	28	2	103	Avoid	correct	717.6	out
58	Experts	Empathy	Emotional	Not-responsible	28	3	102	Approach	correct	809.7	in
58	Experts	Empathy	Emotional	Not-responsible	28	4	103	Avoid	correct	683.3	out
58	Experts	Empathy	Emotional	Not-responsible	30	1	102	Approach	NA	NA	NA
58	Experts	Empathy	Emotional	Not-responsible	30	2	103	Avoid	NA	NA	NA
58	Experts	Empathy	Emotional	Not-responsible	30	3	103	Avoid	incorrect	683.3	in
58	Experts	Empathy	Emotional	Not-responsible	30	4	102	Approach	correct	905	in
58	Experts	Empathy	Emotional	Not-responsible	35	1	102	Approach	correct	740.3	in
58	Experts	Empathy	Emotional	Not-responsible	35	2	102	Approach	correct	742.3	in
58	Experts	Empathy	Emotional	Not-responsible	35	3	103	Avoid	correct	777	out
58	Experts	Empathy	Emotional	Not-responsible	35	4	103	Avoid	correct	757	out
58	Experts	Empathy	Emotional	Not-responsible	36	1	102	Approach	correct	764.2	in
58	Experts	Empathy	Emotional	Not-responsible	36	2	102	Approach	correct	782.9	in
58	Experts	Empathy	Emotional	Not-responsible	36	3	103	Avoid	correct	648.2	out
58	Experts	Empathy	Emotional	Not-responsible	36	4	103	Avoid	correct	1047.6	out
58	Experts	Empathy	Emotional	Responsible	11	1	101	Avoid	correct	1000	out
58	Experts	Empathy	Emotional	Responsible	11	2	100	Approach	correct	780.3	in
58	Experts	Empathy	Emotional	Responsible	11	3	101	Avoid	correct	1045	out
58	Experts	Empathy	Emotional	Responsible	11	4	100	Approach	correct	769	in
58	Experts	Empathy	Emotional	Responsible	17	1	100	Approach	correct	936.9	in
58	Experts	Empathy	Emotional	Responsible	17	2	101	Avoid	correct	869.6	out
58	Experts	Empathy	Emotional	Responsible	17	3	100	Approach	correct	622.3	in
58	Experts	Empathy	Emotional	Responsible	17	4	101	Avoid	correct	1034.9	out
58	Experts	Empathy	Emotional	Responsible	18	1	100	Approach	correct	1200	in
58	Experts	Empathy	Emotional	Responsible	18	2	101	Avoid	correct	863	out
58	Experts	Empathy	Emotional	Responsible	18	3	101	Avoid	correct	1293	out
58	Experts	Empathy	Emotional	Responsible	18	4	100	Approach	correct	752.3	in
58	Experts	Empathy	Emotional	Responsible	3	1	100	Approach	correct	1043	in
58	Experts	Empathy	Emotional	Responsible	3	2	101	Avoid	correct	847.6	out
58	Experts	Empathy	Emotional	Responsible	3	3	101	Avoid	correct	981	out
58	Experts	Empathy	Emotional	Responsible	3	4	100	Approach	correct	813.6	in
58	Experts	Empathy	Emotional	Responsible	6	1	101	Avoid	NA	NA	NA
58	Experts	Empathy	Emotional	Responsible	6	2	100	Approach	correct	933	in
58	Experts	Empathy	Emotional	Responsible	6	3	100	Approach	correct	800	in
58	Experts	Empathy	Emotional	Responsible	6	4	101	Avoid	correct	806.3	out
58	Experts	Empathy	Neutral	Not-responsible	39	1	106	Approach	correct	894.2	in
58	Experts	Empathy	Neutral	Not-responsible	39	2	106	Approach	correct	552.9	in
58	Experts	Empathy	Neutral	Not-responsible	39	3	106	Approach	correct	633.3	in
58	Experts	Empathy	Neutral	Not-responsible	39	4	107	Avoid	correct	746.2	out
58	Experts	Empathy	Neutral	Not-responsible	43	1	107	Avoid	correct	967.7	out
58	Experts	Empathy	Neutral	Not-responsible	43	2	107	Avoid	correct	1409.6	out
58	Experts	Empathy	Neutral	Not-responsible	43	3	107	Avoid	NA	NA	NA
58	Experts	Empathy	Neutral	Not-responsible	43	4	107	Avoid	correct	425.1	out
58	Experts	Empathy	Neutral	Not-responsible	45	1	106	Approach	correct	1099	in
58	Experts	Empathy	Neutral	Not-responsible	45	2	106	Approach	correct	800	in
58	Experts	Empathy	Neutral	Not-responsible	45	3	106	Approach	correct	721	in
58	Experts	Empathy	Neutral	Not-responsible	45	4	107	Avoid	correct	781	out
58	Experts	Empathy	Neutral	Not-responsible	46	1	107	Avoid	correct	1370.9	out
58	Experts	Empathy	Neutral	Not-responsible	46	2	106	Approach	correct	1149.9	in
58	Experts	Empathy	Neutral	Not-responsible	46	3	106	Approach	correct	883.8	in
58	Experts	Empathy	Neutral	Not-responsible	46	4	107	Avoid	correct	976.3	out
58	Experts	Empathy	Neutral	Not-responsible	51	1	106	Approach	correct	916.7	in
58	Experts	Empathy	Neutral	Not-responsible	51	2	107	Avoid	correct	840.4	out
58	Experts	Empathy	Neutral	Not-responsible	51	3	107	Avoid	correct	957.1	out
58	Experts	Empathy	Neutral	Not-responsible	51	4	107	Avoid	correct	973	out
58	Experts	Empathy	Neutral	Responsible	54	1	105	Avoid	correct	1433.3	out
58	Experts	Empathy	Neutral	Responsible	54	2	105	Avoid	correct	783.6	out
58	Experts	Empathy	Neutral	Responsible	54	3	105	Avoid	correct	683.3	out
58	Experts	Empathy	Neutral	Responsible	54	4	105	Avoid	correct	545	out
58	Experts	Empathy	Neutral	Responsible	61	1	104	Approach	correct	799.9	in
58	Experts	Empathy	Neutral	Responsible	61	2	104	Approach	correct	930.4	in
58	Experts	Empathy	Neutral	Responsible	61	3	105	Avoid	correct	959.1	out
58	Experts	Empathy	Neutral	Responsible	61	4	104	Approach	correct	800	in
58	Experts	Empathy	Neutral	Responsible	63	1	105	Avoid	incorrect	947.6	in
58	Experts	Empathy	Neutral	Responsible	63	2	105	Avoid	correct	903.6	out
58	Experts	Empathy	Neutral	Responsible	63	3	105	Avoid	correct	639.6	out
58	Experts	Empathy	Neutral	Responsible	63	4	105	Avoid	correct	576.3	out
58	Experts	Empathy	Neutral	Responsible	65	1	104	Approach	correct	981	in
58	Experts	Empathy	Neutral	Responsible	65	2	104	Approach	correct	966.7	in
58	Experts	Empathy	Neutral	Responsible	65	3	104	Approach	correct	833.3	in
58	Experts	Empathy	Neutral	Responsible	65	4	104	Approach	correct	891.7	in
58	Experts	Empathy	Neutral	Responsible	67	1	104	Approach	correct	766.7	in
58	Experts	Empathy	Neutral	Responsible	67	2	104	Approach	correct	805.6	in
58	Experts	Empathy	Neutral	Responsible	67	3	104	Approach	correct	653.6	in
58	Experts	Empathy	Neutral	Responsible	67	4	105	Avoid	correct	615.7	out
59	Experts	Compassion	Emotional	Not-responsible	20	1	103	Avoid	correct	576.9	out
59	Experts	Compassion	Emotional	Not-responsible	20	2	102	Approach	correct	766.7	in
59	Experts	Compassion	Emotional	Not-responsible	20	3	103	Avoid	correct	660.9	out
59	Experts	Compassion	Emotional	Not-responsible	20	4	102	Approach	correct	747.6	in
59	Experts	Compassion	Emotional	Not-responsible	24	1	103	Avoid	correct	809	out
59	Experts	Compassion	Emotional	Not-responsible	24	2	102	Approach	correct	662.3	in
59	Experts	Compassion	Emotional	Not-responsible	24	3	102	Approach	correct	967.6	in
59	Experts	Compassion	Emotional	Not-responsible	24	4	103	Avoid	correct	716.6	out
59	Experts	Compassion	Emotional	Not-responsible	28	1	102	Approach	correct	884.8	in
59	Experts	Compassion	Emotional	Not-responsible	28	2	102	Approach	correct	717.5	in
59	Experts	Compassion	Emotional	Not-responsible	28	3	103	Avoid	correct	744.1	out
59	Experts	Compassion	Emotional	Not-responsible	28	4	103	Avoid	correct	566.7	out
59	Experts	Compassion	Emotional	Not-responsible	33	1	102	Approach	correct	1000.1	in
59	Experts	Compassion	Emotional	Not-responsible	33	2	103	Avoid	correct	573.6	out
59	Experts	Compassion	Emotional	Not-responsible	33	3	102	Approach	correct	730.3	in
59	Experts	Compassion	Emotional	Not-responsible	33	4	103	Avoid	correct	833.4	out
59	Experts	Compassion	Emotional	Not-responsible	36	1	102	Approach	correct	636.3	in
59	Experts	Compassion	Emotional	Not-responsible	36	2	103	Avoid	correct	571.5	out
59	Experts	Compassion	Emotional	Not-responsible	36	3	102	Approach	correct	1012.8	in
59	Experts	Compassion	Emotional	Not-responsible	36	4	103	Avoid	correct	602.2	out
59	Experts	Compassion	Emotional	Responsible	1	1	100	Approach	correct	450.6	in
59	Experts	Compassion	Emotional	Responsible	1	2	101	Avoid	correct	612.6	out
59	Experts	Compassion	Emotional	Responsible	1	3	101	Avoid	correct	516.7	out
59	Experts	Compassion	Emotional	Responsible	1	4	100	Approach	correct	552.6	in
59	Experts	Compassion	Emotional	Responsible	10	1	100	Approach	correct	1200	in
59	Experts	Compassion	Emotional	Responsible	10	2	100	Approach	correct	697.5	in
59	Experts	Compassion	Emotional	Responsible	10	3	101	Avoid	correct	638.2	out
59	Experts	Compassion	Emotional	Responsible	10	4	101	Avoid	correct	683.6	out
59	Experts	Compassion	Emotional	Responsible	17	1	101	Avoid	correct	497.5	out
59	Experts	Compassion	Emotional	Responsible	17	2	101	Avoid	correct	609.5	out
59	Experts	Compassion	Emotional	Responsible	17	3	100	Approach	correct	740.9	in
59	Experts	Compassion	Emotional	Responsible	17	4	100	Approach	correct	600.1	in
59	Experts	Compassion	Emotional	Responsible	5	1	101	Avoid	correct	967.3	out
59	Experts	Compassion	Emotional	Responsible	5	2	100	Approach	correct	916.7	in
59	Experts	Compassion	Emotional	Responsible	5	3	100	Approach	correct	580	in
59	Experts	Compassion	Emotional	Responsible	5	4	101	Avoid	correct	577.4	out
59	Experts	Compassion	Emotional	Responsible	9	1	100	Approach	correct	723.3	in
59	Experts	Compassion	Emotional	Responsible	9	2	100	Approach	correct	572	in
59	Experts	Compassion	Emotional	Responsible	9	3	101	Avoid	correct	600.1	out
59	Experts	Compassion	Emotional	Responsible	9	4	101	Avoid	correct	683.4	out
59	Experts	Compassion	Neutral	Not-responsible	37	1	106	Approach	correct	750	in
59	Experts	Compassion	Neutral	Not-responsible	37	2	107	Avoid	correct	539.5	out
59	Experts	Compassion	Neutral	Not-responsible	37	3	106	Approach	correct	653.5	in
59	Experts	Compassion	Neutral	Not-responsible	37	4	106	Approach	correct	611.4	in
59	Experts	Compassion	Neutral	Not-responsible	39	1	106	Approach	correct	580.7	in
59	Experts	Compassion	Neutral	Not-responsible	39	2	106	Approach	correct	500.1	in
59	Experts	Compassion	Neutral	Not-responsible	39	3	106	Approach	correct	708.1	in
59	Experts	Compassion	Neutral	Not-responsible	39	4	107	Avoid	correct	547.4	out
59	Experts	Compassion	Neutral	Not-responsible	43	1	107	Avoid	correct	1025.6	out
59	Experts	Compassion	Neutral	Not-responsible	43	2	107	Avoid	correct	861.7	out
59	Experts	Compassion	Neutral	Not-responsible	43	3	107	Avoid	correct	1150.1	out
59	Experts	Compassion	Neutral	Not-responsible	43	4	107	Avoid	correct	819.6	out
59	Experts	Compassion	Neutral	Not-responsible	50	1	106	Approach	correct	1049.5	in
59	Experts	Compassion	Neutral	Not-responsible	50	2	106	Approach	correct	820.2	in
59	Experts	Compassion	Neutral	Not-responsible	50	3	106	Approach	correct	582.2	in
59	Experts	Compassion	Neutral	Not-responsible	50	4	106	Approach	correct	530.9	in
59	Experts	Compassion	Neutral	Not-responsible	52	1	107	Avoid	correct	696	out
59	Experts	Compassion	Neutral	Not-responsible	52	2	107	Avoid	correct	692.7	out
59	Experts	Compassion	Neutral	Not-responsible	52	3	107	Avoid	correct	657.9	out
59	Experts	Compassion	Neutral	Not-responsible	52	4	107	Avoid	correct	541.3	out
59	Experts	Compassion	Neutral	Responsible	53	1	105	Avoid	correct	844.1	out
59	Experts	Compassion	Neutral	Responsible	53	2	105	Avoid	correct	504.1	out
59	Experts	Compassion	Neutral	Responsible	53	3	104	Approach	correct	803.5	in
59	Experts	Compassion	Neutral	Responsible	53	4	105	Avoid	correct	783.5	out
59	Experts	Compassion	Neutral	Responsible	54	1	105	Avoid	correct	740.8	out
59	Experts	Compassion	Neutral	Responsible	54	2	105	Avoid	correct	547.5	out
